ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
515.7,4091,1677,1813665,288284,12001519,43315200,1396352
516.7,4103,1681,1816258,289166,12001519,43315200,1387440
517.7,4114,1686,1818955,290082,12001519,43315200,1357456
518.8,4127,1689,1821461,291061,12001519,43315200,1357408
519.8,4142,1692,1823962,292030,12001519,43315200,1347200
520.8,4157,1696,1826396,292958,12001519,43315200,1362544
521.8,4173,1700,1828842,293879,12001519,43315200,1337616
522.8,4195,1704,1831244,294781,12001519,43315200,1341568
523.9,4215,1706,1833640,295701,12001519,43315200,1338816
524.9,4230,1706,1836031,296605,12001519,43315200,1346496
525.9,4243,1707,1838545,297589,12001519,43315200,1368560
526.9,4256,1711,1841266,298605,12001519,43315200,1374784
527.9,4268,1714,1843792,299529,12001519,43315200,1378896
529.0,4283,1715,1846190,300413,12001519,43315200,1362832
530.0,4290,1719,1847905,301091,12001519,43315200,1334160
531.0,4298,1724,1850852,302098,12001519,43315200,1375168
532.1,4306,1733,1853991,303254,12001519,43380736,1413808
533.1,4318,1735,1856692,304201,12001519,43380736,1389040
534.1,4333,1738,1859711,305221,12001519,43380736,1392704
535.1,4353,1741,1862360,306135,12001519,43380736,1389504
536.1,4367,1746,1865027,307089,12001519,43380736,1385328
537.2,4379,1748,1867439,308009,12001519,43380736,1370256
538.2,4392,1751,1869960,308964,12001519,43380736,1371728
539.2,4404,1756,1872552,309905,12001519,43380736,1357152
540.2,4417,1758,1875173,310785,12001519,43380736,1358144
541.2,4433,1762,1877763,311668,12001519,43380736,1350688
542.2,4450,1764,1880164,312487,12001519,43380736,1352608
543.3,4464,1767,1882810,313486,12001519,43380736,1359136
544.3,4476,1770,1885344,314448,12001519,43380736,1369216
545.3,4486,1775,1888153,315446,12001519,43380736,1358896
546.3,4495,1780,1890244,316246,12001519,43380736,1360208
547.3,4509,1781,1892071,316960,12001519,43380736,1335280
548.4,4524,1782,1894198,317717,12001519,43380736,1330512
549.4,4533,1786,1897763,318996,12001519,43380736,1428048
550.4,4543,1793,1900375,319999,12001519,43380736,1398736
551.4,4553,1799,1903177,320902,12001519,43380736,1360736
552.4,4566,1801,1905945,321830,12001519,43380736,1359024
553.5,4579,1804,1908517,322731,12001519,43380736,1343568
554.5,4592,1807,1911024,323695,12001519,43380736,1343696
555.5,4609,1811,1913665,324627,12001519,43380736,1360512
556.5,4629,1814,1916133,325544,12001519,43380736,1355440
557.5,4645,1815,1918821,326426,12001519,43380736,1357456
558.6,4657,1817,1921119,327221,12001519,43380736,1346112
559.6,4669,1821,1923554,328109,12001519,43380736,1342144
560.6,4682,1824,1926162,329013,12001519,43380736,1356128
561.6,4694,1827,1928636,329950,12001519,43380736,1330704
562.6,4714,1831,1931007,330867,12001519,43380736,1341536
563.6,4730,1833,1933525,331802,12001519,43380736,1358864
564.7,4747,1835,1935676,332630,12001519,43380736,1355232
565.7,4762,1836,1937435,333310,12001519,43380736,1336496
566.7,4770,1839,1939924,334197,12001519,43380736,1354656
567.7,4779,1848,1943293,335449,12001519,43413504,1423696
568.7,4792,1850,1945987,336413,12001519,43413504,1402176
569.8,4808,1853,1948889,337358,12001519,43413504,1406704
570.8,4822,1857,1951295,338209,12001519,43413504,1400944
571.8,4835,1863,1953988,339123,12001519,43413504,1398144
572.8,4848,1868,1956318,340034,12001519,43413504,1351488
573.8,4865,1872,1958687,340980,12001519,43413504,1367680
574.9,4880,1874,1961110,341913,12001519,43413504,1386112
575.9,4893,1876,1963841,342843,12001519,43413504,1394512
576.9,4905,1879,1966447,343770,12001519,43413504,1396608
577.9,4917,1882,1968902,344633,12001519,43413504,1365328
578.9,4930,1885,1971421,345534,12001519,43413504,1367152
580.0,4942,1888,1973722,346398,12001519,43413504,1357024
581.0,4961,1892,1976283,347313,12001519,43413504,1370368
582.0,4974,1895,1978461,348140,12001519,43413504,1357888
583.0,4983,1898,1980643,348981,12001519,43413504,1350992
584.0,4993,1902,1982389,349639,12001519,43413504,1347232
585.1,5002,1905,1985075,350580,12001519,43413504,1365520
586.1,5013,1910,1988302,351771,12001519,43446272,1417360
587.1,5035,1915,1991196,352811,12001519,43446272,1416384
588.1,5057,1916,1994084,353766,12001519,43446272,1416080
589.1,5073,1918,1996567,354616,12001519,43446272,1394736
590.2,5092,1918,1999061,355521,12001519,43446272,1360784
591.2,5102,1921,2001485,356454,12001519,43446272,1379440
592.2,5119,1923,2003959,357402,12001519,43446272,1381776
593.2,5131,1926,2006570,358376,12001519,43446272,1340864
594.2,5142,1929,2009060,359220,12001519,43446272,1357344
595.3,5159,1931,2011494,360071,12001519,43446272,1356896
596.3,5175,1934,2014130,360965,12001519,43446272,1359008
597.3,5194,1937,2016537,361867,12001519,43446272,1376048
598.3,5211,1939,2018909,362799,12001519,43446272,1397568
599.3,5226,1943,2021582,363736,12001519,43446272,1407808
600.4,5243,1945,2023973,364621,12001519,43446272,1404128
601.4,5252,1947,2025877,365349,12001519,43446272,1377904
602.4,5264,1949,2027882,366046,12001519,43446272,1366416
603.4,5272,1954,2031354,367328,12001519,43446272,1430240
604.4,5287,1958,2034082,368325,12001519,43479040,1400368
605.4,5305,1961,2036846,369233,12001519,43479040,1401056
606.5,5324,1967,2039568,370167,12001519,43479040,1403712
607.5,5340,1971,2041935,370999,12001519,43479040,1378496
608.5,5355,1975,2044365,371914,12001519,43479040,1382928
609.5,5371,1979,2046686,372807,12001519,43479040,1375408
610.6,5385,1983,2049043,373710,12001519,43479040,1351344
611.6,5401,1986,2051429,374580,12001519,43479040,1352736
612.6,5417,1990,2053849,375451,12001519,43479040,1350304
613.6,5429,1993,2056352,376346,12001519,43479040,1359200
614.6,5439,1996,2058659,377157,12001519,43479040,1359536
615.7,5453,1999,2061030,378087,12001519,43479040,1354624
616.7,5469,2000,2063377,378995,12001519,43479040,1360192
617.8,5480,2005,2065876,379873,12001519,43479040,1353904
618.8,5500,2007,2068121,380759,12001519,43479040,1398464
619.8,5512,2010,2070064,381462,12001519,43479040,1325280
620.8,5528,2012,2072075,382202,12001519,43479040,1275328
621.8,5534,2018,2075532,383466,12001519,43479040,1331808
622.9,5550,2026,2078002,384421,12001519,43515904,1374672
623.9,5569,2028,2080507,385354,12001519,43515904,1361680
624.9,5586,2032,2082930,386283,12001519,43515904,1362128
626.0,5599,2036,2085287,387194,12001519,43515904,1335776
627.0,5610,2038,2087592,388119,12001519,43515904,1319312
628.0,5623,2039,2090136,389088,12001519,43515904,1304080
629.0,5634,2040,2092617,390063,12001519,43515904,1312896
630.0,5645,2043,2095028,391002,12001519,43515904,1308112
631.0,5660,2046,2097339,391898,12001519,43515904,1309328
632.1,5675,2050,2099678,392785,12001519,43515904,1316240
633.1,5690,2053,2101921,393642,12001519,43515904,1303200
634.1,5704,2055,2104178,394504,12001519,43515904,1316816
635.1,5713,2060,2106570,395447,12001519,43515904,1329824
636.1,5726,2061,2109000,396375,12001519,43515904,1338240
637.2,5736,2064,2111090,397198,12001519,43515904,1313840
638.2,5750,2066,2113283,397973,12001519,43515904,1299056
639.2,5763,2068,2115602,398805,12001519,43515904,1297600
640.2,5771,2076,2118977,400045,12001519,43548672,1368032
641.2,5782,2078,2121421,401020,12001519,43548672,1378800
642.3,5792,2082,2123880,401959,12001519,43548672,1378256
643.3,5801,2085,2126290,402897,12001519,43548672,1381680
644.3,5814,2087,2128613,403817,12001519,43548672,1354016
645.3,5830,2090,2131010,404765,12001519,43548672,1354336
646.3,5848,2093,2133430,405698,12001519,43548672,1350144
647.3,5865,2094,2135736,406620,12001519,43548672,1342368
648.4,5879,2099,2138080,407493,12001519,43548672,1338400
649.4,5889,2103,2140455,408422,12001519,43548672,1346608
650.4,5903,2105,2142866,409297,12001519,43548672,1354592
651.4,5913,2109,2145192,410166,12001519,43548672,1351200
652.4,5929,2109,2147375,411034,12001519,43548672,1353088
653.5,5942,2112,2150088,412076,12001519,43548672,1368672
654.5,5953,2113,2152282,412885,12001519,43548672,1362672
655.5,5965,2115,2154459,413746,12001519,43548672,1354432
656.5,5980,2116,2156610,414531,12001519,43548672,1342544
657.5,5988,2120,2159371,415487,12001519,43548672,1354944
658.5,5997,2130,2163043,416748,12001519,43585536,1391856
659.6,6014,2133,2165432,417599,12001519,43585536,1366768
660.6,6031,2134,2167959,418531,12001519,43585536,1377328
661.6,6049,2136,2170842,419577,12001519,43585536,1383952
662.6,6062,2137,2173277,420516,12001519,43585536,1371920
663.6,6073,2141,2175589,421429,12001519,43585536,1353104
664.7,6086,2143,2178123,422387,12001519,43585536,1352528
665.7,6098,2148,2180606,423320,12001519,43585536,1343776
666.7,6113,2152,2182937,424220,12001519,43585536,1351872
667.7,6124,2157,2185338,425145,12001519,43585536,1354080
668.7,6137,2159,2187628,425979,12001519,43585536,1347008
669.8,6150,2162,2190118,426943,12001519,43585536,1361024
670.8,6165,2164,2192487,427834,12001519,43585536,1356000
671.8,6181,2166,2194947,428769,12001519,43585536,1366064
672.8,6191,2167,2197018,429575,12001519,43585536,1352256
673.8,6202,2171,2199139,430402,12001519,43585536,1312768
674.9,6214,2175,2201142,431106,12001519,43585536,1269456
675.9,6226,2181,2203994,432159,12001519,43585536,1320848
676.9,6234,2193,2206868,433230,12001519,43601920,1383024
677.9,6250,2197,2209203,434109,12001519,43601920,1365808
679.0,6264,2200,2211788,435079,12001519,43601920,1355424
680.0,6278,2201,2214285,436019,12001519,43601920,1359936
681.0,6285,2206,2216685,436954,12001519,43601920,1353344
682.0,6296,2210,2219086,437883,12001519,43601920,1343888
683.0,6308,2212,2221681,438856,12001519,43601920,1341200
684.0,6325,2217,2224056,439793,12001519,43601920,1343664
685.1,6344,2219,2226482,440727,12001519,43601920,1345696
686.1,6358,2223,2229088,441645,12001519,43601920,1357056
687.1,6371,2229,2231979,442622,12001519,43601920,1373712
688.1,6385,2234,2235162,443666,12001519,43601920,1382704
689.1,6392,2239,2237884,444583,12001519,43601920,1375184
690.2,6406,2242,2240255,445467,12001519,43601920,1369952
691.2,6423,2242,2242317,446278,12001519,43601920,1348928
692.2,6439,2246,2244482,447098,12001519,43601920,1335136
693.2,6448,2248,2246582,447855,12001519,43601920,1318096
694.2,6453,2255,2250436,449151,12001519,43601920,1380608
695.3,6467,2262,2253602,450240,12001519,43638784,1400704
696.3,6480,2263,2256018,451101,12001519,43638784,1364576
697.3,6492,2266,2258428,452024,12001519,43638784,1352688
698.3,6509,2269,2260785,452937,12001519,43638784,1352192
699.3,6521,2272,2263275,453890,12001519,43638784,1351008
700.4,6534,2275,2265806,454858,12001519,43638784,1347488
701.4,6548,2277,2268246,455807,12001519,43638784,1341008
702.4,6562,2279,2270783,456770,12001519,43638784,1340608
703.4,6575,2280,2273034,457638,12001519,43638784,1334128
704.4,6587,2283,2275511,458486,12001519,43638784,1338352
705.4,6602,2284,2278231,459403,12001519,43638784,1347152
706.5,6616,2287,2281227,460417,12001519,43638784,1361344
707.5,6632,2288,2283874,461340,12001519,43638784,1368416
708.5,6640,2296,2286260,462268,12001519,43638784,1366688
709.5,6652,2299,2288169,463007,12001519,43638784,1289936
710.5,6667,2305,2290317,463844,12001519,43638784,1286272
711.6,6678,2309,2292509,464598,12001519,43638784,1286128
712.6,6686,2314,2295889,465819,12001519,43638784,1383008
713.6,6704,2322,2298400,466806,12001519,43671552,1373744
714.6,6720,2326,2300912,467773,12001519,43671552,1374416
715.7,6737,2328,2303254,468674,12001519,43671552,1357200
716.7,6751,2329,2305333,469466,12001519,43671552,1338368
717.7,6766,2333,2307668,470388,12001519,43671552,1339056
718.7,6783,2335,2310030,471307,12001519,43671552,1336944
719.7,6796,2338,2312492,472276,12001519,43671552,1335104
720.8,6806,2340,2314964,473211,12001519,43671552,1336352
721.8,6817,2342,2317322,474110,12001519,43671552,1320752
722.8,6829,2345,2319930,475014,12001519,43671552,1311040
723.8,6843,2347,2322374,475837,12001519,43671552,1306144
724.9,6864,2348,2324947,476742,12001519,43671552,1321200
725.9,6880,2354,2327398,477600,12001519,43671552,1316384
726.9,6898,2358,2330039,478522,12001519,43671552,1305504
727.9,6911,2359,2332149,479253,12001519,43671552,1276304
728.9,6925,2360,2334336,480108,12001519,43671552,1270944
730.0,6936,2364,2336452,480819,12001519,43671552,1257440
731.0,6945,2367,2339910,482060,12001519,43671552,1340624
732.0,6962,2374,2342599,483077,12001519,43692032,1298496
733.0,6978,2375,2344813,483917,12001519,43692032,1293040
734.0,6991,2378,2347244,484835,12001519,43692032,1286576
735.1,7004,2380,2349602,485769,12001519,43692032,1298848
736.1,7015,2383,2351967,486701,12001519,43692032,1292032
737.1,7025,2387,2354492,487599,12001519,43692032,1274656
738.1,7037,2391,2356960,488426,12001519,43692032,1267392
739.1,7055,2393,2359362,489218,12001519,43692032,1271248
740.2,7069,2397,2361759,490065,12001519,43692032,1297056
741.3,7078,2401,2364345,490998,12001519,43692032,1306448
742.3,7090,2402,2366887,491895,12001519,43692032,1329232
743.3,7107,2405,2369628,492845,12001519,43692032,1333808
744.3,7117,2409,2372223,493763,12001519,43692032,1329376
745.3,7132,2412,2374575,494680,12001519,43692032,1332368
746.4,7146,2414,2376767,495526,12001519,43692032,1333056
747.4,7155,2416,2378874,496307,12001519,43692032,1314304
748.4,7167,2418,2380857,497048,12001519,43692032,1305104
749.4,7174,2421,2383712,498086,12001519,43692032,1362688
750.4,7182,2429,2386714,499216,12001519,43741184,1394560
751.4,7198,2430,2389184,500156,12001519,43741184,1385936
752.5,7214,2436,2391622,501101,12001519,43741184,1392256
753.5,7231,2438,2393917,501983,12001519,43741184,1380512
754.5,7244,2441,2396224,502848,12001519,43741184,1364016
755.5,7257,2443,2398925,503811,12001519,43741184,1368912
756.5,7267,2449,2401691,504739,12001519,43741184,1369024
757.6,7279,2452,2404341,505592,12001519,43741184,1358320
758.6,7293,2454,2406904,506486,12001519,43741184,1361184
759.6,7305,2457,2409496,507372,12001519,43741184,1370720
760.6,7324,2459,2411990,508241,12001519,43741184,1366896
761.6,7342,2462,2414703,509183,12001519,43741184,1373552
762.7,7359,2466,2417238,510041,12001519,43741184,1370576
763.7,7373,2470,2419551,510947,12001519,43741184,1372960
764.7,7390,2472,2421959,511883,12001519,43741184,1349888
765.7,7401,2475,2424215,512742,12001519,43741184,1328560
766.7,7410,2478,2426197,513435,12001519,43741184,1304656
767.8,7417,2483,2429498,514615,12001519,43741184,1356352
768.8,7428,2489,2432035,515579,12001519,43745280,1358592
769.8,7441,2492,2434464,516509,12001519,43745280,1337616
770.8,7459,2493,2436894,517437,12001519,43745280,1346160
771.8,7469,2498,2439199,518338,12001519,43745280,1326928
772.8,7481,2501,2441703,519274,12001519,43745280,1317616
773.9,7495,2502,2444053,520197,12001519,43745280,1311536
774.9,7509,2504,2446434,521102,12001519,43745280,1303568
775.9,7525,2507,2448986,522086,12001519,43745280,1321248
776.9,7543,2509,2451398,522948,12001519,43745280,1313184
777.9,7552,2514,2453958,523860,12001519,43745280,1320944
779.0,7564,2517,2456385,524726,12001519,43745280,1314736
780.0,7574,2521,2458991,525642,12001519,43745280,1321632
781.0,7588,2522,2461264,526461,12001519,43745280,1315248
782.0,7598,2526,2463466,527349,12001519,43745280,1342112
783.0,7616,2531,2465846,528220,12001519,43745280,1306352
784.1,7629,2534,2468308,529093,12001519,43745280,1326624
785.1,7637,2536,2470464,529888,12001519,43745280,1308656
786.1,7645,2541,2473768,531062,12001519,43745280,1396528
787.1,7658,2547,2476485,532082,12001519,43761664,1378912
788.1,7669,2550,2478826,532979,12001519,43761664,1326960
789.2,7685,2555,2481216,533879,12001519,43761664,1317520
790.2,7704,2559,2483509,534768,12001519,43761664,1328784
791.2,7719,2561,2485879,535682,12001519,43761664,1321488
792.2,7736,2563,2488389,536623,12001519,43761664,1322128
793.2,7745,2567,2490814,537563,12001519,43761664,1315776
794.3,7757,2571,2493232,538519,12001519,43761664,1319424
795.3,7771,2573,2495838,539455,12001519,43761664,1339408
796.3,7785,2576,2498473,540345,12001519,43761664,1353280
797.3,7802,2580,2501384,541348,12001519,43761664,1361680
798.3,7820,2584,2504296,542366,12001519,43761664,1360208
799.4,7837,2588,2506646,543264,12001519,43761664,1352256
800.4,7852,2591,2508811,544070,12001519,43761664,1338480
801.4,7869,2595,2511266,544916,12001519,43761664,1340928
802.4,7883,2597,2513083,545610,12001519,43761664,1334800
803.4,7892,2602,2515705,546526,12001519,43761664,1367040
804.5,7904,2610,2518830,547700,12001519,43798528,1386144
805.5,7920,2613,2521308,548642,12001519,43798528,1361920
806.5,7937,2616,2523762,549553,12001519,43798528,1370976
807.5,7948,2619,2526181,550472,12001519,43798528,1322608
808.5,7957,2622,2528514,551352,12001519,43798528,1320672
809.6,7969,2625,2530893,552295,12001519,43798528,1319440
810.6,7978,2629,2533242,553174,12001519,43798528,1313040
811.6,7993,2632,2535507,554060,12001519,43798528,1310224
812.6,8007,2634,2537911,554961,12001519,43798528,1315232
813.6,8020,2637,2540324,555845,12001519,43798528,1315584
814.7,8035,2639,2542991,556746,12001519,43798528,1320016
815.7,8050,2642,2545814,557760,12001519,43798528,1329008
816.7,8065,2645,2548438,558689,12001519,43798528,1320208
817.7,8078,2648,2550895,559640,12001519,43798528,1337568
818.7,8095,2653,2553251,560467,12001519,43798528,1322624
819.8,8109,2655,2555617,561335,12001519,43798528,1321648
820.8,8121,2656,2557497,562017,12001519,43798528,1305184
821.8,8130,2659,2560748,563173,12001519,43798528,1392688
822.8,8140,2665,2563524,564219,12001519,43831296,1367616
823.8,8150,2669,2565922,565162,12001519,43831296,1329248
824.8,8162,2676,2568422,566100,12001519,43831296,1330416
825.9,8179,2680,2570700,566993,12001519,43831296,1322736
826.9,8195,2683,2573121,567942,12001519,43831296,1324672
827.9,8211,2685,2575493,568846,12001519,43831296,1323328
828.9,8227,2688,2577758,569736,12001519,43831296,1322080
829.9,8240,2689,2579919,570556,12001519,43831296,1318096
831.0,8253,2691,2582343,571459,12001519,43831296,1315584
832.0,8266,2694,2585230,572446,12001519,43831296,1327120
833.0,8277,2699,2587904,573386,12001519,43831296,1327088
834.0,8294,2700,2590737,574405,12001519,43831296,1324176
835.0,8315,2701,2593355,575354,12001519,43831296,1337056
836.1,8336,2701,2595641,576211,12001519,43831296,1330352
837.1,8352,2704,2598038,577065,12001519,43831296,1336096
838.1,8366,2707,2600229,577865,12001519,43831296,1328752
839.1,8375,2709,2602850,578766,12001519,43831296,1265536
840.1,8383,2717,2606136,579978,12001519,43868160,1319616
841.2,8395,2719,2608617,580910,12001519,43868160,1364736
842.2,8408,2722,2611188,581886,12001519,43868160,1403568
843.2,8422,2725,2613506,582813,12001519,43868160,1354080
844.2,8439,2727,2615722,583690,12001519,43868160,1349360
845.2,8453,2730,2618032,584591,12001519,43868160,1334400
846.3,8465,2734,2620198,585426,12001519,43868160,1325824
847.3,8477,2735,2622597,586344,12001519,43868160,1315312
848.3,8492,2736,2624899,587248,12001519,43868160,1313936
849.3,8504,2737,2627272,588171,12001519,43868160,1323360
850.3,8515,2740,2629649,589078,12001519,43868160,1339952
851.4,8526,2742,2631915,589942,12001519,43868160,1339296
852.4,8541,2746,2634284,590885,12001519,43868160,1344416
853.4,8556,2748,2636558,591756,12001519,43868160,1346096
854.4,8568,2751,2638678,592578,12001519,43868160,1336384
855.4,8585,2754,2640834,593412,12001519,43868160,1335360
856.5,8598,2759,2642821,594156,12001519,43868160,1320592
857.5,8612,2763,2645114,594983,12001519,43868160,1322272
858.5,8621,2767,2649130,596351,12001519,43868160,1378976
859.5,8635,2770,2651680,597292,12001519,43900928,1366112
860.5,8647,2773,2654130,598223,12001519,43900928,1380768
861.5,8655,2776,2656568,599180,12001519,43900928,1357312
862.6,8668,2778,2659021,600110,12001519,43900928,1348576
863.6,8682,2783,2661411,601055,12001519,43900928,1342384
864.6,8699,2786,2663815,601994,12001519,43900928,1333456
865.6,8713,2788,2666183,602944,12001519,43900928,1326784
866.6,8726,2792,2668513,603823,12001519,43900928,1331984
867.7,8740,2795,2670844,604729,12001519,43900928,1332896
868.7,8754,2796,2673048,605565,12001519,43900928,1331376
869.7,8768,2799,2675218,606394,12001519,43900928,1329584
870.7,8787,2803,2677539,607328,12001519,43900928,1346832
871.7,8802,2807,2679803,608217,12001519,43900928,1343248
872.8,8821,2809,2682115,609080,12001519,43900928,1356592
873.8,8832,2811,2684558,609997,12001519,43900928,1358000
874.8,8841,2814,2686616,610790,12001519,43900928,1332624
875.8,8852,2818,2689231,611722,12001519,43900928,1337056
876.8,8860,2825,2693245,613084,12001519,43905024,1396240
877.9,8870,2829,2695747,613994,12001519,43905024,1374048
878.9,8884,2833,2698119,614920,12001519,43905024,1360416
879.9,8894,2836,2700559,615836,12001519,43905024,1364256
880.9,8907,2839,2703020,616781,12001519,43905024,1354576
882.0,8920,2840,2705498,617739,12001519,43905024,1347968
883.0,8934,2841,2708145,618692,12001519,43905024,1350496
884.0,8947,2843,2710568,619644,12001519,43905024,1342032
885.0,8958,2849,2712957,620576,12001519,43905024,1351488
886.0,8976,2851,2715415,621444,12001519,43905024,1355872
887.1,8995,2854,2717952,622296,12001519,43905024,1356032
888.1,9010,2857,2720351,623103,12001519,43905024,1352064
889.1,9030,2860,2723150,624100,12001519,43905024,1368432
890.1,9044,2862,2725478,624985,12001519,43905024,1365888
891.2,9062,2865,2727786,625893,12001519,43905024,1365600
892.2,9074,2867,2729786,626652,12001519,43905024,1345696
893.2,9089,2870,2731815,627414,12001519,43905024,1333312
894.2,9102,2872,2734194,628254,12001519,43905024,1340080
895.3,9109,2876,2738607,629614,12001519,43905024,1386848
