ts_s,utime_cs,stime_cs,minflt,majflt,rchar,read_bytes,VmRSS_kB
514.3,4058,1721,1804303,283686,12001519,40493056,1750960
515.3,4070,1725,1806447,284440,12001519,40493056,1742976
516.4,4078,1731,1809800,285651,12001519,40493056,1780576
517.4,4093,1739,1812711,286742,12001519,40525824,1776320
518.4,4108,1742,1815091,287658,12001519,40525824,1762448
519.4,4128,1744,1817463,288560,12001519,40525824,1762496
520.4,4145,1747,1819959,289490,12001519,40525824,1762864
521.5,4155,1751,1822625,290345,12001519,40525824,1766000
522.5,4165,1754,1825241,291233,12001519,40525824,1764512
523.5,4179,1756,1827923,292159,12001519,40525824,1773648
524.5,4187,1762,1830162,292943,12001519,40525824,1770576
525.5,4201,1767,1832953,293929,12001519,40525824,1772336
526.6,4229,1770,1835410,294953,12001519,40525824,1766448
527.6,4241,1774,1837922,295905,12001519,40525824,1747152
528.6,4254,1776,1840343,296837,12001519,40525824,1718864
529.6,4268,1777,1842870,297830,12001519,40525824,1715600
530.6,4282,1779,1845206,298713,12001519,40525824,1730016
531.7,4290,1780,1847045,299407,12001519,40525824,1705888
532.7,4302,1784,1848895,300095,12001519,40525824,1677792
533.7,4319,1788,1851477,301050,12001519,40525824,1697712
534.7,4330,1799,1854964,302356,12001519,40591360,1781872
535.7,4344,1802,1857428,303291,12001519,40591360,1753280
536.8,4356,1803,1860028,304232,12001519,40591360,1730064
537.8,4370,1806,1862572,305195,12001519,40591360,1735840
538.8,4383,1808,1865004,306103,12001519,40591360,1735232
539.8,4396,1810,1867110,306937,12001519,40591360,1727568
540.8,4407,1817,1869362,307827,12001519,40591360,1729648
541.8,4424,1821,1871670,308740,12001519,40591360,1730096
542.9,4437,1822,1874056,309662,12001519,40591360,1728128
543.9,4449,1824,1876448,310589,12001519,40591360,1742976
544.9,4461,1828,1878825,311492,12001519,40591360,1742224
545.9,4474,1831,1881187,312385,12001519,40591360,1727152
546.9,4488,1835,1883726,313372,12001519,40591360,1732528
547.9,4504,1839,1886153,314277,12001519,40591360,1727296
549.0,4517,1841,1888420,315037,12001519,40591360,1724512
550.0,4528,1843,1890550,315777,12001519,40591360,1716224
551.0,4539,1847,1892392,316460,12001519,40591360,1691008
552.1,4552,1852,1894467,317167,12001519,40591360,1690672
553.1,4562,1857,1898129,318501,12001519,40591360,1775472
554.1,4580,1866,1900366,319382,12001519,40628224,1740192
555.2,4592,1868,1902897,320322,12001519,40628224,1720960
556.2,4606,1870,1905326,321272,12001519,40628224,1726432
557.2,4616,1874,1907751,322199,12001519,40628224,1736400
558.2,4628,1877,1910168,323151,12001519,40628224,1736016
559.2,4637,1879,1912327,323970,12001519,40628224,1726816
560.2,4654,1881,1914582,324827,12001519,40628224,1720880
561.3,4671,1884,1917153,325771,12001519,40628224,1723520
562.3,4685,1887,1919630,326698,12001519,40628224,1729200
563.3,4695,1891,1921913,327571,12001519,40628224,1724736
564.3,4704,1893,1924184,328445,12001519,40628224,1715232
565.3,4717,1895,1926765,329431,12001519,40628224,1717504
566.4,4728,1897,1929216,330389,12001519,40628224,1716912
567.4,4743,1898,1931824,331311,12001519,40628224,1721920
568.4,4754,1902,1934025,332078,12001519,40628224,1716016
569.4,4760,1906,1935822,332748,12001519,40628224,1689760
570.4,4770,1909,1937697,333438,12001519,40628224,1683808
571.4,4777,1915,1941322,334743,12001519,40628224,1778944
572.5,4792,1921,1943925,335761,12001519,40660992,1753136
573.5,4807,1925,1946446,336685,12001519,40660992,1724352
574.5,4825,1928,1948770,337580,12001519,40660992,1729248
575.5,4840,1930,1951035,338450,12001519,40660992,1732544
576.6,4852,1931,1953273,339290,12001519,40660992,1724992
577.6,4864,1935,1955664,340221,12001519,40660992,1737616
578.6,4877,1938,1958005,341114,12001519,40660992,1746624
579.6,4896,1938,1960633,342008,12001519,40660992,1743648
580.6,4912,1939,1963194,342934,12001519,40660992,1747584
581.7,4925,1945,1965603,343840,12001519,40660992,1737104
582.7,4936,1950,1968103,344777,12001519,40660992,1728496
583.7,4952,1951,1970538,345730,12001519,40660992,1724576
584.7,4965,1952,1973177,346725,12001519,40660992,1726560
585.7,4977,1956,1975694,347640,12001519,40660992,1732208
586.7,4987,1959,1977765,348379,12001519,40660992,1719776
587.8,4999,1962,1979664,349088,12001519,40660992,1697856
588.8,5012,1963,1982048,349930,12001519,40660992,1704752
589.8,5019,1974,1985764,351286,12001519,40697856,1771808
590.8,5032,1977,1988164,352181,12001519,40697856,1730224
591.8,5044,1979,1990626,353115,12001519,40697856,1717472
592.8,5057,1982,1993008,354020,12001519,40697856,1715232
593.9,5072,1983,1995434,354943,12001519,40697856,1712176
594.9,5084,1986,1997768,355860,12001519,40697856,1733328
595.9,5093,1990,2000262,356804,12001519,40697856,1741008
596.9,5103,1994,2002879,357738,12001519,40697856,1740048
597.9,5115,1999,2005491,358627,12001519,40697856,1745248
599.0,5131,2004,2007952,359576,12001519,40697856,1741984
600.0,5145,2005,2010246,360425,12001519,40697856,1722112
601.0,5159,2007,2012748,361387,12001519,40697856,1725920
602.0,5170,2010,2015385,362377,12001519,40697856,1730080
603.0,5186,2010,2017956,363308,12001519,40697856,1729648
604.0,5196,2013,2020184,364101,12001519,40697856,1712864
605.1,5210,2018,2022634,364911,12001519,40697856,1716432
606.1,5221,2022,2024521,365652,12001519,40697856,1706736
607.1,5233,2023,2027423,366672,12001519,40697856,1735952
608.1,5241,2033,2030639,367861,12001519,40697856,1749872
609.1,5254,2037,2033008,368771,12001519,40697856,1723856
610.2,5268,2040,2035448,369696,12001519,40697856,1716896
611.2,5280,2045,2037780,370599,12001519,40697856,1730368
612.2,5293,2049,2039731,371350,12001519,40697856,1704208
613.2,5308,2055,2041997,372156,12001519,40697856,1713344
614.3,5324,2060,2044273,372973,12001519,40697856,1702656
615.3,5342,2065,2046497,373780,12001519,40697856,1573040
616.3,5356,2069,2049214,374722,12001519,40697856,1582368
617.3,5374,2073,2051731,375607,12001519,40697856,1550544
618.3,5386,2076,2054179,376534,12001519,40697856,1504512
619.4,5399,2077,2056404,377328,12001519,40697856,1415472
620.9,5419,2081,2059898,378687,12001519,40697856,1436352
621.9,5430,2084,2062317,379569,12001519,40697856,1435440
622.9,5444,2086,2064552,380326,12001519,40697856,1422224
623.9,5459,2090,2066680,381083,12001519,40697856,1421056
625.0,5469,2092,2068564,381804,12001519,40697856,1397168
626.0,5473,2101,2071238,382748,12001519,40697856,1415184
627.0,5479,2105,2073796,383685,12001519,41242624,1435648
628.0,5479,2106,2073796,383685,12001519,41242624,1304080
629.0,5483,2109,2074664,384021,12001519,41242624,1316896
630.0,5499,2112,2077012,384937,12001519,41242624,1400944
631.1,5516,2115,2079509,385884,12001519,41242624,1431984
632.1,5527,2117,2081899,386809,12001519,41242624,1406448
633.1,5539,2119,2084254,387735,12001519,41242624,1435120
634.1,5552,2120,2086565,388656,12001519,41242624,1434256
635.1,5561,2128,2088809,389495,12001519,41242624,1433584
636.2,5575,2132,2091303,390369,12001519,41242624,1441056
637.2,5589,2136,2093908,391282,12001519,41242624,1451424
638.2,5603,2137,2096466,392259,12001519,41242624,1451008
639.3,5615,2140,2098838,393154,12001519,41242624,1437568
640.3,5624,2144,2101339,394112,12001519,41242624,1436176
641.3,5636,2148,2103867,395087,12001519,41242624,1425728
642.3,5654,2149,2106282,395962,12001519,41242624,1430912
643.3,5671,2154,2108737,396836,12001519,41242624,1422064
644.3,5681,2156,2110559,397521,12001519,41242624,1407488
645.4,5694,2160,2112567,398219,12001519,41242624,1406704
646.4,5708,2163,2115627,399320,12001519,41242624,1459408
647.4,5712,2169,2117352,399962,12001519,41275392,1391040
648.4,5712,2170,2117352,399962,12001519,41275392,1321968
649.5,5718,2175,2118896,400562,12001519,41275392,1373952
650.5,5734,2176,2121559,401523,12001519,41275392,1401488
651.5,5747,2180,2123914,402408,12001519,41275392,1401472
652.5,5760,2184,2126447,403351,12001519,41275392,1409968
653.5,5774,2187,2128842,404257,12001519,41275392,1443968
654.5,5788,2192,2131058,405105,12001519,41275392,1421936
655.6,5800,2194,2133203,405905,12001519,41275392,1436960
656.6,5818,2199,2135872,406864,12001519,41275392,1442192
657.6,5833,2204,2138372,407757,12001519,41275392,1436832
658.6,5851,2205,2140546,408573,12001519,41275392,1431056
659.6,5862,2208,2142943,409463,12001519,41275392,1422976
660.7,5876,2209,2145463,410428,12001519,41275392,1394640
661.7,5887,2213,2147994,411423,12001519,41275392,1407568
662.7,5900,2213,2150180,412252,12001519,41275392,1422512
663.7,5912,2216,2152287,413086,12001519,41275392,1420704
664.7,5924,2218,2154235,413838,12001519,41275392,1396336
665.8,5942,2220,2156208,414591,12001519,41275392,1405488
666.8,5949,2225,2159223,415687,12001519,41275392,1433952
667.8,5951,2230,2160464,416156,12001519,41279488,1381936
668.8,5951,2231,2160464,416156,12001519,41279488,1254096
669.8,5964,2233,2162815,417086,12001519,41279488,1333664
670.8,5980,2235,2165274,417969,12001519,41279488,1389872
671.9,5998,2237,2167753,418931,12001519,41279488,1406368
672.9,6017,2240,2170100,419810,12001519,41279488,1410112
673.9,6031,2247,2172493,420720,12001519,41279488,1419888
674.9,6039,2252,2174820,421617,12001519,41279488,1421008
675.9,6050,2255,2177189,422535,12001519,41279488,1422592
677.0,6061,2260,2179391,423333,12001519,41279488,1421536
678.0,6075,2263,2182019,424344,12001519,41279488,1432560
679.0,6087,2268,2184211,425171,12001519,41279488,1424544
680.0,6102,2272,2186510,426008,12001519,41279488,1403232
681.0,6120,2277,2188941,426872,12001519,41279488,1398384
682.1,6138,2279,2191239,427743,12001519,41279488,1393552
683.1,6152,2281,2193506,428611,12001519,41279488,1361824
684.1,6165,2284,2195593,429363,12001519,41279488,1346368
685.1,6182,2287,2197604,430130,12001519,41279488,1342224
686.1,6192,2290,2199544,430884,12001519,41279488,1334304
687.1,6200,2294,2203062,432137,12001519,41279488,1414032
688.2,6201,2296,2203754,432385,12001519,41316352,1302032
689.2,6202,2297,2203754,432385,12001519,41316352,1206640
690.2,6217,2301,2206029,433256,12001519,41316352,1283616
691.2,6234,2303,2208608,434208,12001519,41316352,1334048
692.2,6252,2307,2211059,435147,12001519,41316352,1357744
693.3,6271,2309,2213420,436049,12001519,41316352,1387392
694.3,6283,2310,2215602,436912,12001519,41316352,1390672
695.3,6295,2315,2218031,437835,12001519,41316352,1406208
696.3,6310,2317,2220333,438759,12001519,41316352,1401776
697.3,6325,2321,2222472,439589,12001519,41316352,1413488
698.4,6336,2325,2224947,440540,12001519,41316352,1409616
699.4,6349,2328,2227448,441478,12001519,41316352,1404288
700.4,6358,2331,2229930,442434,12001519,41316352,1403632
701.4,6369,2335,2232251,443353,12001519,41316352,1387360
702.4,6380,2340,2234724,444284,12001519,41316352,1380880
703.4,6393,2346,2237104,445158,12001519,41316352,1394864
704.5,6406,2349,2239373,445989,12001519,41316352,1390720
705.5,6416,2350,2241217,446694,12001519,41316352,1368560
706.5,6429,2351,2243283,447413,12001519,41316352,1354128
707.5,6435,2356,2247086,448721,12001519,41316352,1428624
708.5,6435,2359,2247849,448974,12001519,41349120,1331184
709.5,6435,2361,2247849,448974,12001519,41349120,1210784
710.6,6454,2363,2249950,449780,12001519,41349120,1299808
711.6,6466,2365,2252228,450638,12001519,41349120,1352336
712.6,6478,2366,2254611,451525,12001519,41349120,1360080
713.6,6487,2370,2257026,452433,12001519,41349120,1383376
714.6,6500,2371,2259473,453372,12001519,41349120,1400144
715.7,6513,2373,2261786,454266,12001519,41349120,1405504
716.7,6525,2376,2264198,455167,12001519,41349120,1407632
717.7,6542,2379,2266617,456098,12001519,41349120,1402160
718.7,6557,2382,2268959,457006,12001519,41349120,1417392
719.7,6571,2384,2271354,457921,12001519,41349120,1413328
720.7,6583,2390,2273766,458849,12001519,41349120,1399168
721.8,6600,2393,2276110,459756,12001519,41349120,1396208
722.8,6620,2396,2278403,460618,12001519,41349120,1393360
723.8,6637,2399,2280826,461460,12001519,41349120,1395104
724.8,6651,2401,2282994,462265,12001519,41349120,1385232
725.9,6662,2403,2284760,462942,12001519,41349120,1367776
726.9,6676,2405,2286553,463589,12001519,41349120,1357360
727.9,6686,2407,2289469,464615,12001519,41349120,1386576
728.9,6692,2409,2292070,465484,12001519,41353216,1394656
729.9,6692,2411,2292070,465484,12001519,41353216,1239536
730.9,6697,2413,2293090,465883,12001519,41353216,1232704
732.0,6710,2414,2295470,466773,12001519,41353216,1296112
733.0,6724,2414,2297953,467723,12001519,41353216,1331776
734.0,6738,2417,2300404,468655,12001519,41353216,1360000
735.0,6749,2421,2302800,469573,12001519,41353216,1384560
736.0,6762,2423,2305070,470460,12001519,41353216,1387312
737.8,6786,2425,2309080,472018,12001519,41353216,1406032
738.8,6796,2430,2311561,472940,12001519,41353216,1410336
739.8,6809,2432,2314153,473902,12001519,41353216,1411152
740.8,6820,2434,2316589,474827,12001519,41353216,1412608
741.9,6835,2437,2319061,475701,12001519,41353216,1410928
742.9,6854,2440,2321564,476670,12001519,41353216,1405280
743.9,6869,2444,2324082,477636,12001519,41353216,1409440
744.9,6885,2448,2326319,478500,12001519,41353216,1409744
745.9,6901,2450,2328329,479227,12001519,41353216,1405968
747.0,6917,2451,2330237,479964,12001519,41353216,1384960
748.0,6925,2455,2332653,480825,12001519,41353216,1384848
749.0,6931,2460,2336203,482030,12001519,41390080,1452672
750.0,6932,2460,2336203,482030,12001519,41390080,1287936
751.0,6935,2462,2336626,482202,12001519,41390080,1206880
752.0,6948,2464,2339182,483137,12001519,41390080,1300592
753.1,6961,2469,2341446,483989,12001519,41390080,1348576
754.1,6976,2473,2343977,484938,12001519,41390080,1375712
755.1,6983,2478,2346146,485783,12001519,41390080,1398128
756.1,6994,2481,2348388,486708,12001519,41390080,1412448
757.1,7008,2483,2350834,487648,12001519,41390080,1418720
758.1,7020,2486,2353188,488510,12001519,41390080,1428864
759.2,7033,2491,2355638,489452,12001519,41390080,1432144
760.2,7052,2492,2357995,490387,12001519,41390080,1437856
761.2,7066,2495,2360385,491322,12001519,41390080,1419264
762.2,7083,2497,2362772,492233,12001519,41390080,1410384
763.2,7097,2501,2365101,493166,12001519,41390080,1409616
764.2,7115,2504,2367400,494060,12001519,41390080,1400960
765.3,7129,2506,2369722,494934,12001519,41390080,1406656
766.3,7135,2510,2371559,495642,12001519,41390080,1388784
767.3,7145,2513,2373380,496352,12001519,41390080,1365280
768.3,7156,2516,2375700,497176,12001519,41390080,1376000
769.3,7161,2522,2379637,498509,12001519,41390080,1448304
770.4,7162,2523,2379921,498609,12001519,41439232,1314592
771.4,7163,2524,2379921,498609,12001519,41439232,1189056
772.4,7177,2529,2382173,499512,12001519,41439232,1278176
773.4,7189,2534,2384568,500387,12001519,41439232,1349840
774.4,7201,2535,2386982,501290,12001519,41439232,1374112
775.4,7212,2540,2389453,502204,12001519,41439232,1414416
776.5,7225,2541,2391955,503177,12001519,41439232,1438752
777.5,7234,2545,2394129,504003,12001519,41439232,1437008
778.5,7247,2548,2396477,504908,12001519,41439232,1430784
779.5,7259,2553,2398708,505776,12001519,41439232,1434992
780.5,7271,2559,2401102,506687,12001519,41439232,1423680
781.6,7285,2561,2403583,507633,12001519,41439232,1433072
782.6,7294,2566,2405943,508538,12001519,41439232,1424464
783.6,7307,2567,2408358,509484,12001519,41439232,1417584
784.6,7318,2571,2410799,510418,12001519,41439232,1418112
785.6,7328,2575,2413089,511295,12001519,41439232,1422784
786.6,7338,2579,2415010,512013,12001519,41439232,1407664
787.7,7357,2580,2416933,512683,12001519,41439232,1408848
788.7,7368,2584,2418844,513427,12001519,41439232,1396272
789.7,7374,2589,2422145,514563,12001519,41439232,1436288
790.7,7376,2592,2423767,515107,12001519,41476096,1374256
791.8,7377,2594,2423767,515107,12001519,41476096,1279968
792.8,7389,2596,2425609,515804,12001519,41476096,1320016
793.8,7405,2599,2427885,516676,12001519,41476096,1347904
794.8,7416,2601,2430346,517612,12001519,41476096,1375696
795.8,7430,2603,2432838,518556,12001519,41476096,1416144
796.8,7439,2605,2435266,519498,12001519,41476096,1428592
797.9,7449,2608,2437755,520408,12001519,41476096,1435792
798.9,7464,2610,2440258,521315,12001519,41476096,1432992
799.9,7483,2613,2442877,522246,12001519,41476096,1437104
800.9,7494,2615,2445394,523246,12001519,41492480,1440496
801.9,7506,2617,2447740,524167,12001519,42016768,1444000
802.9,7520,2618,2450199,525104,12001519,42082304,1442176
804.0,7531,2622,2452761,526135,12001519,42131456,1444688
805.0,7544,2624,2455232,527055,12001519,42147840,1439504
806.0,7561,2626,2457458,527889,12001519,42180608,1432480
807.0,7571,2628,2459478,528660,12001519,42344448,1427472
808.0,7581,2631,2461365,529495,12001519,44326912,1414240
809.0,7593,2632,2463510,530356,12001519,45441024,1408704
810.1,7601,2635,2467416,531691,12001519,45490176,1463104
811.1,7602,2638,2467785,531841,12001519,45981696,1370096
812.1,7603,2639,2467905,531882,12001519,45981696,1293376
813.1,7618,2642,2470384,532819,12001519,45981696,1324560
814.1,7631,2644,2472881,533755,12001519,46030848,1357840
815.2,7648,2646,2475234,534621,12001519,46030848,1397680
816.2,7658,2650,2477548,535540,12001519,46080000,1424656
817.2,7670,2654,2479779,536429,12001519,46129152,1441792
818.2,7684,2657,2482260,537290,12001519,46129152,1444544
819.2,7695,2658,2484932,538251,12001519,46178304,1446784
820.2,7707,2662,2487529,539208,12001519,46178304,1444160
821.2,7722,2663,2489983,540146,12001519,46227456,1450880
822.3,7733,2666,2492340,541062,12001519,46227456,1441904
823.3,7746,2669,2494794,541992,12001519,46227456,1438096
824.3,7766,2671,2497147,542935,12001519,46227456,1433760
825.3,7784,2671,2499473,543850,12001519,46227456,1429328
826.3,7796,2675,2501732,544707,12001519,46227456,1429776
827.4,7804,2679,2503762,545458,12001519,46227456,1421552
828.4,7817,2682,2505849,546242,12001519,46227456,1420304
829.4,7827,2684,2508158,547080,12001519,46227456,1430064
830.4,7836,2688,2511664,548246,12001519,46231552,1458416
831.5,7836,2690,2511664,548246,12001519,46231552,1345936
832.5,7839,2692,2512143,548455,12001519,46231552,1301824
833.5,7856,2695,2514555,549377,12001519,46231552,1331808
834.5,7873,2697,2516957,550304,12001519,46231552,1366944
835.5,7892,2699,2519383,551235,12001519,46231552,1411552
836.6,7909,2701,2521542,552050,12001519,46231552,1429024
837.6,7924,2703,2523716,552934,12001519,46231552,1447200
838.6,7941,2704,2526588,553910,12001519,46231552,1463760
839.6,7957,2706,2529426,554909,12001519,46231552,1468592
840.6,7969,2707,2531929,555851,12001519,46231552,1464496
841.7,7982,2708,2534367,556772,12001519,46231552,1474288
842.7,7995,2711,2536838,557721,12001519,46231552,1475360
843.7,8014,2714,2539289,558663,12001519,46231552,1423584
844.7,8026,2718,2541818,559617,12001519,46231552,1375824
845.7,8038,2722,2544080,560438,12001519,46231552,1351216
846.8,8051,2723,2546389,561320,12001519,46231552,1337968
847.8,8060,2726,2548336,562078,12001519,46231552,1334672
848.8,8073,2728,2550339,562774,12001519,46231552,1314352
849.8,8080,2736,2553244,563814,12001519,46231552,1368176
850.8,8084,2740,2555138,564512,12001519,46280704,1318864
851.9,8084,2741,2555138,564512,12001519,46280704,1202912
852.9,8092,2743,2556690,565115,12001519,46280704,1254656
853.9,8104,2745,2559228,565974,12001519,46280704,1298192
854.9,8119,2747,2561679,566836,12001519,46280704,1322448
855.9,8136,2748,2564117,567677,12001519,46280704,1329040
856.9,8145,2752,2566645,568561,12001519,46280704,1349520
858.0,8159,2754,2569049,569468,12001519,46280704,1351952
859.0,8172,2755,2571327,570367,12001519,46280704,1348848
860.0,8185,2758,2573790,571294,12001519,46280704,1399264
861.0,8197,2762,2576213,572205,12001519,46280704,1423504
862.1,8214,2766,2578640,573145,12001519,46280704,1431376
863.1,8226,2771,2581352,574132,12001519,46280704,1418096
864.1,8243,2772,2583941,575052,12001519,46280704,1417808
865.1,8256,2774,2586470,575972,12001519,46280704,1411904
866.1,8267,2776,2588896,576793,12001519,46280704,1409952
867.1,8279,2778,2591182,577632,12001519,46280704,1414432
868.2,8293,2781,2593213,578322,12001519,46280704,1408864
869.2,8303,2784,2595388,579097,12001519,46280704,1403584
870.2,8311,2788,2598566,580230,12001519,46280704,1475024
871.2,8313,2792,2599894,580708,12001519,46317568,1386080
872.2,8314,2793,2599894,580708,12001519,46317568,1237376
873.3,8325,2796,2601947,581514,12001519,46317568,1331408
874.3,8336,2801,2604251,582379,12001519,46317568,1422128
875.3,8350,2805,2606826,583360,12001519,46317568,1432608
876.3,8361,2808,2609233,584259,12001519,46317568,1430608
877.3,8370,2811,2611378,585082,12001519,46317568,1442480
878.4,8380,2815,2613662,585977,12001519,46317568,1447632
879.4,8393,2818,2616067,586867,12001519,46317568,1443088
880.4,8414,2822,2618883,587831,12001519,46317568,1452976
881.4,8431,2825,2621469,588762,12001519,46317568,1462992
882.4,8448,2829,2624063,589684,12001519,46317568,1453552
883.5,8471,2830,2626695,590630,12001519,46317568,1424384
884.5,8478,2835,2629187,591510,12001519,46317568,1433520
885.5,8489,2838,2631622,592337,12001519,46317568,1423824
886.5,8501,2842,2634083,593202,12001519,46317568,1420688
887.5,8513,2844,2636507,594040,12001519,46317568,1424192
888.5,8524,2847,2638408,594759,12001519,46317568,1398512
889.6,8539,2848,2640340,595441,12001519,46317568,1394240
890.6,8549,2854,2643752,596672,12001519,46317568,1471104
891.6,8551,2857,2644306,596876,12001519,46350336,1320944
892.6,8551,2859,2644306,596876,12001519,46350336,1267120
893.6,8565,2863,2646585,597783,12001519,46350336,1366160
894.7,8577,2865,2649157,598741,12001519,46350336,1369456
895.7,8589,2868,2651725,599725,12001519,46350336,1376080
896.7,8601,2870,2654162,600652,12001519,46350336,1412912
897.7,8613,2873,2656541,601584,12001519,46350336,1439888
898.7,8624,2874,2658905,602489,12001519,46350336,1433264
899.7,8635,2881,2661295,603417,12001519,46350336,1444896
900.8,8649,2887,2664071,604410,12001519,46350336,1460400
901.8,8672,2892,2666971,605436,12001519,46350336,1463408
902.8,8696,2896,2669662,606465,12001519,46350336,1450976
903.8,8715,2897,2672190,607366,12001519,46350336,1444592
904.8,8726,2905,2674714,608209,12001519,46350336,1443152
905.9,8741,2908,2677074,609012,12001519,46350336,1434688
906.9,8755,2911,2679412,609853,12001519,46350336,1426256
907.9,8770,2913,2681114,610440,12001519,46350336,1384944
909.0,8783,2916,2682856,611048,12001519,46350336,1366432
910.0,8791,2921,2685548,611980,12001519,46350336,1394656
911.0,8795,2927,2687978,612852,12001519,46354432,1383168
912.0,8796,2928,2687978,612852,12001519,46354432,1275168
913.0,8803,2931,2689239,613360,12001519,46354432,1322928
914.1,8817,2935,2691726,614289,12001519,46354432,1334256
915.1,8828,2937,2694094,615165,12001519,46354432,1345552
916.1,8842,2939,2696450,616068,12001519,46354432,1350880
917.1,8858,2940,2698896,616986,12001519,46354432,1382080
918.2,8872,2942,2701058,617795,12001519,46354432,1370288
919.2,8886,2945,2703389,618688,12001519,46354432,1372352
920.2,8902,2948,2705655,619514,12001519,46354432,1383728
921.2,8913,2953,2708432,620491,12001519,46354432,1377072
922.2,8930,2957,2711370,621489,12001519,46354432,1370240
923.2,8943,2961,2713935,622443,12001519,46354432,1365216
924.3,8959,2964,2716515,623353,12001519,46354432,1369184
925.3,8977,2968,2719073,624227,12001519,46354432,1363392
926.3,8996,2971,2721685,625133,12001519,46354432,1383680
927.3,9009,2974,2724021,625938,12001519,46354432,1359488
928.3,9019,2975,2725961,626671,12001519,46354432,1348528
929.3,9029,2977,2727865,627359,12001519,46354432,1334496
930.4,9036,2982,2731332,628557,12001519,46354432,1417136
